x1,x2,x3,y
0.4167484634432288,0.310965337146575,0.34981187526792834,0.45688101064089415
0.9546475315880479,0.39859487375864616,0.27969262453474775,0.7278537483294194
0.2735380467441812,0.11442950817271447,0.14512260938757798,0.3193868572195384
0.05979718078415743,0.38301586068813886,0.28043262650283945,0.31424226309653447
0.5019226043897532,0.7959760895649834,0.0410276630289059,0.6914094005210982
0.8545135311751006,0.6544097299528779,0.4074732718821024,0.749719440944374
0.9918371574895622,0.5107372898681021,0.5306304575559874,0.7149239717417714
0.4031371752746665,0.13436312560254962,0.9948663013560384,0.19666981115573892
0.6982426006374827,0.7142989913896074,0.48346403207612426,0.6980622609352501
0.3884785197482624,0.8967393489903632,0.7316963870318808,0.5140796486061521
0.3540616501745403,0.010061015343365929,0.06712756940315558,0.3791492509021459
0.40163770812957195,0.028199238777345956,0.9549120353146485,0.22412203289626018
0.8124299606508784,0.9500206625062211,0.23413195848500484,0.8739040095883538
0.7274880103851598,0.7431739514647585,0.36927272999705935,0.7148064478332034
0.27778574417754365,0.5222426195545041,0.7323507046362701,0.33704732128354786
0.24230450140641638,0.11405307772128448,0.5149921179194601,0.20053230718347867
0.017491018117967494,0.4713801702292756,0.1899937032082954,0.3445422680681938
0.85825256205438,0.8487913225663315,0.8054667240440126,0.7175705061412582
0.13350922815614977,0.6105207895969299,0.2350232920614312,0.42808628415504973
0.7446737752722066,0.856117144460357,0.15291793785358251,0.8358091022539701
0.4804987238323401,0.7928017482152167,0.11924077682435438,0.6927456762059798
0.33026160708589886,0.7847096820270053,0.9858383235889664,0.4391646305280084
0.7254839521981006,0.050894384383650605,0.06541601549815243,0.5801801106130308
0.6514043192568155,0.83307927789644,0.23927615447557105,0.7001824394677011
0.7138486448128503,0.7858573994125713,4.1905322286810296e-05,0.8221186194043417
0.6187101488020532,0.0964149780575549,0.7979991154357985,0.340757315154406
0.7486021305901726,0.012299660025860198,0.4137658785023108,0.44689682002923814
0.39191846448508105,0.16154866021110909,0.9818256173582041,0.2582420641222196
