x1,x2,x3,y
7.509240378578283,5.366149794523287,1.5027384746532457,15.463696467502247
4.294963318895489,6.827049743907487,6.027676079133003,9.554933393320729
0.8469407928088168,3.320015406367718,5.61611377513152,4.070358222700491
5.1268068585077495,6.064874087280641,5.181287366089917,10.062118680255796
8.615097070563566,6.301083429674673,3.033799795326142,15.97332764271396
9.342357626608559,0.04250117094772743,8.197773600362858,10.469990582749132
4.345167375287932,3.3648678303317103,0.5478481711662075,10.656873655171077
2.4946772053871316,7.841687919060782,3.1982329655819197,9.833646845109428
3.838609057497032,4.340291543656934,9.116580128610256,5.231938437947033
3.4612386018651877,7.228547948351235,2.948571645730521,10.838780902724542
8.017706717942678,8.021650785111488,0.16759408073542592,18.95749410977053
9.005963298546629,8.903161218392563,2.815836265582927,18.3020527235932
9.892051947223916,3.2039723028974674,9.648769820929141,12.80885586535435
5.8505616204869995,4.634808085623946,4.88975482877708,10.763699789123235
4.8747130116306945,0.7276055014609351,2.911125112023778,7.5486004586776545
2.9066574805776844,1.2348897448797447,2.7767800030087733,5.408830655043648
1.4714885204865535,2.1020024924409286,9.241875276474534,1.8187493494455156
4.965867760667698,4.410835849128084,5.260146004790572,9.505210019123508
8.811951618995215,0.6819694018194011,9.11135293461556,9.541076695026065
7.592862917163323,4.682059084797738,7.6829406190133875,11.215224490201877
4.202068255017264,6.12112091261524,2.573245084170006,11.389753901696062
9.229062773229485,1.6025028509181183,1.818786698923297,13.161568439989448
7.210331838518594,7.024818715903852,9.36835213290766,11.948000283336592
4.12649353811517,0.3898532173504887,0.8732255716778858,7.698401444756633
0.3128183609450619,4.389688691307533,1.3755205016341687,5.735939751100154
1.7390995951006227,9.616469134596572,5.865982736112981,8.995431585776972
0.881764526122365,5.150409248916414,1.7186610464972119,5.942932769036673
1.2135129024963631,2.486891560409936,2.338960525995083,4.832415409992629
9.039149610251654,4.717213887469526,7.853488298402031,13.958857586468762
6.526153058582839,4.533356324313701,7.219041892714171,11.218827350531877
4.689695251987943,5.831111383759362,7.15507890995184,9.101954351694918
0.4882046335766055,3.0724856919314245,1.6732292166485818,5.64785642854882
6.720439915611225,9.03373567478825,1.2631954062431172,17.76123418297091
3.754074517239391,7.263283866608173,5.392351164039647,9.225173487841005
2.6061440798062585,6.140919816219864,0.241235265161599,10.811727927310244
9.286651323433253,3.7280489375126837,4.412425972663141,14.075484596734235
2.482972261508282,8.772090365107914,4.167352222117683,9.487155917935022
4.204136751547129,4.739274656456983,6.583929994910028,8.488730519074505
4.3545204904828765,6.6950420215956985,9.162588999109305,8.916778597212712
7.594603853915011,5.620463775451936,2.1250672886906186,15.883785087228864
3.577938661157014,3.335670380390522,5.3957195553214525,6.416258723034662
9.032550151534991,4.034646953894007,5.0063834032361845,13.524340215442393
7.985625518089491,5.131059415269141,6.07975757740951,12.486883722198561
1.7234520775899498,5.6275000763108824,4.80515233522827,6.459742544291151
8.89010652101857,6.135647460570147,9.559978125418478,13.257011806742835
7.822554613041187,0.10937755502830382,2.3711555832611344,10.51618443260344
6.931930085428023,5.467162797242612,3.0708238907932275,13.943419491162105
6.651337186991512,0.11682442218048483,1.3609547376128894,9.393499756110728
1.7757769461840445,3.64584097211363,7.075743342597046,4.11621637076259
3.083972441446189,5.123872674850061,8.548490175881799,6.56153987682651
2.4580789958874547,0.7618960819229703,8.160065034489087,1.8755322467637874
6.612621206280899,2.545658828880933,5.215942974667401,10.57623111867511
8.007161058774368,5.983835683873821,2.915480385448385,15.451544510359247
7.660155880918302,8.714499740090899,8.270409119771546,14.04044039008953
9.242051045035131,4.6501294174860055,8.157760130220277,12.648027227605493
9.040704926542348,9.405629873095421,2.7584266714857497,19.302701919209973
0.06237095458348496,2.189147771250246,3.399600623537692,3.141073614248058
1.045281488749772,0.4613087306665875,5.454939480244535,1.0804858691087056
2.0753254086986503,9.155011275811026,6.273981276691451,8.566191796583938
4.606972862934429,9.578629118751422,5.099040068480796,13.138742131384948
1.617364484996603,1.1592943631147168,0.13363227562832813,4.9146420160340165
8.894671107676139,7.758273276600725,2.148402870065783,18.608027955352373
9.577553216985601,2.873831176029289,2.8238955016622946,15.815046631466245
4.88899408126673,5.105552411842712,8.503031029551137,8.493178367179233
0.8529537464200077,7.404318676277647,7.881289597704024,5.262133840513099
9.213433661142243,4.013698263707664,4.174206375639084,13.892416038809209
1.4509888426646556,2.6893463846590926,9.94291963689707,2.333400948557276
4.875004368848938,2.4075727198850903,8.438129374914974,6.503883752358483
1.194073069414241,7.097043818197623,1.7536481559612838,9.389238005379362
7.187463825695191,3.8984762055867916,3.348672759236794,12.310217239855621
2.0876561464754797,2.5572702905701696,9.478019684315202,2.0798540647466552
2.2306972458640253,1.6059411756393205,9.34788478792028,1.6079743862565625
7.2529678861043925,6.689381552845619,4.691225539054647,14.9970555941417
6.101316730276903,1.4079997286813206,8.987023557724106,6.399358602522803
7.185204538451398,1.6285649777582623,8.926765273764019,7.333612020152648
7.602447174268635,3.8627525911620744,5.798764511942474,12.355528248665593
5.9469539562168405,2.1737108803740366,3.9228001677936284,8.575599631177441
5.909652176189066,7.474475167851365,7.772771764238955,10.85609437631597
4.452393485143355,4.653760510367336,6.677639684451217,8.505436879222273
8.057129049538105,3.0809796057926633,1.580851700873549,13.000738528829297
7.14749904106732,9.653770806857779,3.2016860958310653,17.18612688697486
1.5710182619999669,6.191553315916844,8.572179939319902,4.837915625317283
6.321423773766352,7.941922463666382,1.611505516936803,15.395572122344461
3.3913225027146208,3.1106331770024087,3.5174447685132337,8.05594088811385
2.900670000057196,9.458430556481435,8.987119870592425,8.596864327363928
6.785226548369234,9.627714948199188,3.701772788601896,17.32759637497521
3.2121416388725352,5.30550050552001,2.2959439377542035,9.365267999532366
0.1264959549252087,6.4722762804902825,0.18896126340822494,7.432297286738812
1.9384889322505428,2.61842642288318,6.75155754266433,3.9326827884234037
8.399414517988813,9.551552643989291,4.934847571607154,18.105347571046916
9.791518399818518,6.379824281074597,8.21385614784381,14.29175054823401
1.8197052170899153,0.5839214185642083,4.418517816647464,2.4705880488437386
1.2390894281671894,5.2645455027225,5.830530684080838,4.791466250314182
5.558763903737836,9.391442253231704,7.33426440956428,12.323401808660824
1.213239140212744,6.146790888942384,9.021304729992549,4.631806658316103
2.715943540884287,9.23086673360659,1.468409393163994,11.967152241895793
9.112602555971923,0.4919706648114708,8.65147876906727,9.204490301946915
9.741506455346,5.201985188267194,0.10098744356798584,17.795053717112303
7.767696307191812,9.301580593522008,7.0030814193095745,16.243202693188802
2.4613659069071248,7.230641083514346,9.9988467906997,6.794478738155331
