x1,x2,x3,y
0.9219227312017372,0.7753184699003821,0.566025070337976,0.8507674562597255
0.5236718437515374,0.9583400637198425,0.19093976795009762,0.7627545510216659
0.15410280606789425,0.4182937450315593,0.9082547899579764,0.23847762328175154
0.33586657902070804,0.5507371935617321,0.5302936045950166,0.4190882876397992
0.8961659191519826,0.39800319117899646,0.36570670578232833,0.7416532035446091
0.6434008963238078,0.690695171653616,0.3541828400652088,0.7429829072302933
0.9877585665725028,0.7466637648028427,0.10699006279879544,0.9775687281812084
0.33042645290766626,0.25127715001545337,0.41734384930316365,0.35386614296541213
0.9154356118413242,0.9996186319075119,0.542593953219911,0.8991237624548805
0.9429480695228264,0.3063168505692037,0.9289259451808001,0.6381786333390053
0.003120364031710779,0.5703449972974122,0.8349385044217618,0.23514033883970678
0.015051420557546944,0.10086629552747309,0.6934762881303398,0.07613030910460182
0.5970617021495735,0.7508095906113467,0.9832901401932389,0.5872927877485334
0.9960843808993299,0.7293216874463576,0.5004645136642959,0.8667855224399025
0.6914175072535617,0.3849902998645752,0.8164646113979275,0.5520056741703656
0.0037540098825787596,0.6232065595838912,0.08782706250680629,0.3873062017461162
0.8325241520419242,0.9544902523335422,0.2724444950427623,0.8968982221165993
0.4292447015916727,0.6344471721594279,0.4059835107241374,0.5885321780286427
0.7980683286517793,0.5003167321554891,0.6833308182806673,0.6180722467134989
0.7298731304104328,0.5921518774616606,0.41595751048608826,0.7078691609473374
0.25560990733114486,0.646875961407775,0.3123380720356643,0.4687749372806815
0.31066848415489096,0.0651836922805508,0.05133742409530093,0.37696179346151637
0.6275862506051212,0.9464934424698532,0.39432023355311474,0.772292960991426
0.5706927588045252,0.284385156737026,0.12827992485387282,0.5638168001586341
0.7557970662600335,0.7320974603818159,0.8975509950069567,0.6417212679162795
0.4653923204527371,0.49642217135033057,0.23498251965376546,0.5956192936120729
0.5405599224890653,0.44052174972219754,0.8533810946575296,0.481553125054653
0.10230458153359094,0.06749958948634806,0.2665112992825773,0.24255733002192256
0.33422426504838576,0.34048194800337583,0.8723774630664913,0.33713423759465416
0.658865609854939,0.07722901501798575,0.8026338861181939,0.4230066244332419
0.31561835238141284,0.47344679126238415,0.2553813370473638,0.4292979396700131
